Order ID,Date,Company Name,Category,Product Name,Warehouse Location,Forecast_Demand,Actual_Demand,Stock_On_Hand,Unit_Price,Month,Year,Quarter,Season,Demand_Gap,Forecast_Accuracy_%,Revenue,Holding_Cost,Stock_Status
ORD-14011,2023-08-14,Raymond,Western Wear,Jumpsuit,Chennai,218,258,230,1448,August,2023,3,Monsoon,40,84.49612403100775,373584,49956.0,Balanced
ORD-14012,2023-08-14,Manyavar,Sportswear,Track Suit,Pune,343,347,97,1945,August,2023,3,Monsoon,4,98.84726224783861,674915,28299.75,Stockout Risk
ORD-14013,2023-08-14,Biba,Western Wear,Midi Dress,Chennai,304,350,156,2637,August,2023,3,Monsoon,46,86.85714285714286,922950,61705.799999999996,Stockout Risk
ORD-14014,2023-08-14,Fabindia,Formal Wear,Pencil Skirt,Kolkata,288,233,463,3233,August,2023,3,Monsoon,-55,76.39484978540773,753289,224531.85,Overstock
ORD-14015,2023-08-14,W for Woman,Formal Wear,Formal Shirt,Ahmedabad,181,141,70,2461,August,2023,3,Monsoon,-40,71.63120567375887,347001,25840.5,Stockout Risk
ORD-14016,2023-08-15,Fabindia,Formal Wear,Business Dress,Pune,166,150,456,2911,August,2023,3,Monsoon,-16,89.33333333333333,436650,199112.4,Overstock
ORD-14017,2023-08-15,Biba,Ethnic Wear,Sherwani,Bengaluru,239,234,235,1831,August,2023,3,Monsoon,-5,97.86324786324786,428454,64542.75,Stockout Risk
ORD-14018,2023-08-15,Westside,Sportswear,Running Shorts,Mumbai,313,250,503,1963,August,2023,3,Monsoon,-63,74.8,490750,148108.35,Overstock
ORD-14019,2023-08-15,Westside,Sportswear,Yoga Pants,Bengaluru,250,244,429,1823,August,2023,3,Monsoon,-6,97.54098360655738,444812,117310.05,Overstock
ORD-14020,2023-08-15,Myntra,Sportswear,Track Suit,Hyderabad,229,258,278,1151,August,2023,3,Monsoon,29,88.75968992248062,296958,47996.7,Balanced
ORD-14021,2023-08-15,Westside,Western Wear,Trench Coat,Delhi,113,104,372,1940,August,2023,3,Monsoon,-9,91.34615384615384,201760,108252.0,Overstock
ORD-14022,2023-08-15,Fabindia,Sportswear,Yoga Pants,Ahmedabad,127,144,51,1566,August,2023,3,Monsoon,17,88.19444444444444,225504,11979.9,Stockout Risk
ORD-14023,2023-08-15,W for Woman,Formal Wear,Pencil Skirt,Delhi,187,149,450,3109,August,2023,3,Monsoon,-38,74.49664429530202,463241,209857.5,Overstock
ORD-14024,2023-08-15,Biba,Formal Wear,Suit,Kolkata,245,304,278,2932,August,2023,3,Monsoon,59,80.59210526315789,891328,122264.4,Balanced
ORD-14025,2023-08-16,Fabindia,Ethnic Wear,Saree,Bengaluru,252,308,463,4495,August,2023,3,Monsoon,56,81.81818181818181,1384460,312177.75,Overstock
ORD-14026,2023-08-16,Reliance Trends,Sportswear,Sports Bra,Kolkata,372,420,509,2039,August,2023,3,Monsoon,48,88.57142857142857,856380,155677.65,Balanced
ORD-14027,2023-08-16,Raymond,Formal Wear,Formal Shirt,Pune,352,379,178,3028,August,2023,3,Monsoon,27,92.87598944591029,1147612,80847.59999999999,Stockout Risk
ORD-14028,2023-08-16,W for Woman,Ethnic Wear,Lehenga,Kolkata,236,220,247,4044,August,2023,3,Monsoon,-16,92.72727272727273,889680,149830.19999999998,Balanced
ORD-14029,2023-08-17,Max Fashion,Western Wear,Midi Dress,Pune,200,191,357,4146,August,2023,3,Monsoon,-9,95.28795811518324,791886,222018.3,Overstock
ORD-14030,2023-08-17,Pantaloons,Ethnic Wear,Saree,Hyderabad,147,167,509,2380,August,2023,3,Monsoon,20,88.02395209580838,397460,181713.0,Overstock
ORD-14031,2023-08-17,Biba,Ethnic Wear,Lehenga,Chennai,155,163,193,1425,August,2023,3,Monsoon,8,95.0920245398773,232275,41253.75,Balanced
ORD-14032,2023-08-17,W for Woman,Formal Wear,Suit,Kolkata,105,101,544,3196,August,2023,3,Monsoon,-4,96.03960396039604,322796,260793.59999999998,Overstock
ORD-14033,2023-08-17,Fabindia,Formal Wear,Trouser,Delhi,150,182,270,5639,August,2023,3,Monsoon,32,82.41758241758242,1026298,228379.5,Overstock
ORD-14034,2023-08-17,Myntra,Sportswear,Sports Bra,Delhi,268,320,426,761,August,2023,3,Monsoon,52,83.75,243520,48627.9,Overstock
ORD-14035,2023-08-18,Myntra,Formal Wear,Pencil Skirt,Pune,342,262,293,1550,August,2023,3,Monsoon,-80,69.46564885496183,406100,68122.5,Stockout Risk
ORD-14036,2023-08-18,Pantaloons,Casual Wear,Shorts,Mumbai,120,138,255,832,August,2023,3,Monsoon,18,86.95652173913044,114816,31824.0,Overstock
ORD-14037,2023-08-18,Westside,Ethnic Wear,Lehenga,Chennai,180,151,160,1780,August,2023,3,Monsoon,-29,80.79470198675497,268780,42720.0,Stockout Risk
ORD-14038,2023-08-18,Reliance Trends,Sportswear,Sports Tee,Delhi,322,337,160,1833,August,2023,3,Monsoon,15,95.54896142433235,617721,43992.0,Stockout Risk
ORD-14039,2023-08-18,Pantaloons,Ethnic Wear,Salwar Kameez,Chennai,113,112,476,3396,August,2023,3,Monsoon,-1,99.10714285714286,380352,242474.4,Overstock
ORD-14040,2023-08-18,Manyavar,Casual Wear,Joggers,Hyderabad,283,215,77,1464,August,2023,3,Monsoon,-68,68.37209302325581,314760,16909.2,Stockout Risk
ORD-14041,2023-08-19,W for Woman,Ethnic Wear,Lehenga,Pune,89,94,348,2522,August,2023,3,Monsoon,5,94.68085106382979,237068,131648.4,Overstock
ORD-14042,2023-08-19,Reliance Trends,Western Wear,Trench Coat,Ahmedabad,186,151,53,1336,August,2023,3,Monsoon,-35,76.82119205298014,201736,10621.199999999999,Stockout Risk
ORD-14043,2023-08-19,Myntra,Casual Wear,Polo Shirt,Kolkata,192,161,402,753,August,2023,3,Monsoon,-31,80.74534161490683,121233,45405.9,Overstock
ORD-14044,2023-08-20,Max Fashion,Sportswear,Sports Bra,Mumbai,233,290,557,1729,August,2023,3,Monsoon,57,80.34482758620689,501410,144457.94999999998,Overstock
ORD-14045,2023-08-20,Raymond,Casual Wear,Shorts,Delhi,287,297,265,979,August,2023,3,Monsoon,10,96.63299663299664,290763,38915.25,Stockout Risk
ORD-14046,2023-08-20,Manyavar,Casual Wear,Hoodie,Delhi,121,145,259,1560,August,2023,3,Monsoon,24,83.44827586206897,226200,60606.0,Overstock
ORD-14047,2023-08-20,Max Fashion,Ethnic Wear,Salwar Kameez,Delhi,282,326,459,4876,August,2023,3,Monsoon,44,86.50306748466258,1589576,335712.6,Overstock
ORD-14048,2023-08-20,Raymond,Ethnic Wear,Sherwani,Pune,351,416,93,2939,August,2023,3,Monsoon,65,84.375,1222624,40999.049999999996,Stockout Risk
ORD-14049,2023-08-20,Myntra,Sportswear,Track Suit,Bengaluru,247,280,382,692,August,2023,3,Monsoon,33,88.21428571428572,193760,39651.6,Overstock
ORD-14050,2023-08-21,Myntra,Western Wear,Midi Dress,Hyderabad,311,306,134,1411,August,2023,3,Monsoon,-5,98.36601307189542,431766,28361.1,Stockout Risk
ORD-14051,2023-08-21,Raymond,Casual Wear,Joggers,Hyderabad,111,108,582,559,August,2023,3,Monsoon,-3,97.22222222222223,60372,48800.7,Overstock
ORD-14052,2023-08-21,Raymond,Ethnic Wear,Sherwani,Delhi,220,166,108,1388,August,2023,3,Monsoon,-54,67.46987951807229,230408,22485.6,Stockout Risk
ORD-14053,2023-08-21,Westside,Formal Wear,Formal Shirt,Mumbai,81,62,332,2394,August,2023,3,Monsoon,-19,69.35483870967742,148428,119221.2,Overstock
ORD-14054,2023-08-21,Manyavar,Western Wear,Blazer,Delhi,84,99,341,1877,August,2023,3,Monsoon,15,84.84848484848484,185823,96008.55,Overstock
ORD-14055,2023-08-21,Pantaloons,Western Wear,Jumpsuit,Bengaluru,245,286,491,2312,August,2023,3,Monsoon,41,85.66433566433567,661232,170278.8,Overstock
ORD-14056,2023-08-21,Westside,Sportswear,Sports Bra,Mumbai,112,135,109,1282,August,2023,3,Monsoon,23,82.96296296296296,173070,20960.7,Stockout Risk
ORD-14057,2023-08-21,Manyavar,Western Wear,Jumpsuit,Delhi,334,385,162,1594,August,2023,3,Monsoon,51,86.75324675324676,613690,38734.2,Stockout Risk
ORD-14058,2023-08-21,Myntra,Western Wear,Trench Coat,Pune,255,309,188,1512,August,2023,3,Monsoon,54,82.52427184466019,467208,42638.4,Stockout Risk
ORD-14059,2023-08-22,Manyavar,Formal Wear,Pencil Skirt,Delhi,110,82,115,3296,August,2023,3,Monsoon,-28,65.85365853658536,270272,56856.0,Balanced
ORD-14060,2023-08-22,Pantaloons,Ethnic Wear,Saree,Ahmedabad,376,437,395,3820,August,2023,3,Monsoon,61,86.04118993135012,1669340,226335.0,Balanced
ORD-14061,2023-08-22,W for Woman,Western Wear,Blazer,Hyderabad,278,278,151,2186,August,2023,3,Monsoon,0,100.0,607708,49512.9,Stockout Risk
ORD-14062,2023-08-22,Max Fashion,Western Wear,Blazer,Mumbai,329,290,107,2018,August,2023,3,Monsoon,-39,86.55172413793103,585220,32388.899999999998,Stockout Risk
ORD-14063,2023-08-22,Myntra,Sportswear,Yoga Pants,Chennai,162,164,120,912,August,2023,3,Monsoon,2,98.78048780487805,149568,16416.0,Stockout Risk
ORD-14064,2023-08-22,Westside,Casual Wear,Hoodie,Bengaluru,123,93,563,1356,August,2023,3,Monsoon,-30,67.74193548387098,126108,114514.2,Overstock
ORD-14065,2023-08-22,Raymond,Ethnic Wear,Saree,Delhi,259,290,571,1488,August,2023,3,Monsoon,31,89.3103448275862,431520,127447.2,Overstock
ORD-14066,2023-08-22,Reliance Trends,Sportswear,Yoga Pants,Kolkata,268,223,484,887,August,2023,3,Monsoon,-45,79.82062780269058,197801,64396.2,Overstock
ORD-14067,2023-08-23,Westside,Western Wear,Denim Jeans,Hyderabad,145,148,194,4382,August,2023,3,Monsoon,3,97.97297297297297,648536,127516.2,Balanced
ORD-14068,2023-08-23,Max Fashion,Western Wear,Jumpsuit,Mumbai,162,123,208,3835,August,2023,3,Monsoon,-39,68.29268292682927,471705,119652.0,Balanced
ORD-14069,2023-08-23,W for Woman,Casual Wear,T-Shirt,Chennai,154,118,393,627,August,2023,3,Monsoon,-36,69.49152542372882,73986,36961.65,Overstock
ORD-14070,2023-08-23,Pantaloons,Casual Wear,Shorts,Bengaluru,270,233,273,974,August,2023,3,Monsoon,-37,84.12017167381974,226942,39885.299999999996,Balanced
ORD-14071,2023-08-24,Fabindia,Ethnic Wear,Saree,Delhi,187,146,484,3276,August,2023,3,Monsoon,-41,71.91780821917808,478296,237837.59999999998,Overstock
ORD-14072,2023-08-24,Westside,Western Wear,Midi Dress,Mumbai,270,247,191,3159,August,2023,3,Monsoon,-23,90.68825910931174,780273,90505.34999999999,Stockout Risk
ORD-14073,2023-08-24,Myntra,Western Wear,Midi Dress,Chennai,368,361,534,4050,August,2023,3,Monsoon,-7,98.06094182825485,1462050,324405.0,Balanced
ORD-14074,2023-08-24,Manyavar,Sportswear,Running Shorts,Delhi,112,95,65,1865,August,2023,3,Monsoon,-17,82.10526315789474,177175,18183.75,Stockout Risk
ORD-14075,2023-08-24,Westside,Sportswear,Running Shorts,Bengaluru,308,339,244,653,August,2023,3,Monsoon,31,90.85545722713864,221367,23899.8,Stockout Risk
ORD-14076,2023-08-24,Fabindia,Ethnic Wear,Kurta,Delhi,395,466,561,3373,August,2023,3,Monsoon,71,84.76394849785407,1571818,283837.95,Balanced
ORD-14077,2023-08-24,Myntra,Western Wear,Blazer,Delhi,113,92,545,4199,August,2023,3,Monsoon,-21,77.17391304347827,386308,343268.25,Overstock
ORD-14078,2023-08-24,W for Woman,Casual Wear,Joggers,Hyderabad,150,128,137,834,August,2023,3,Monsoon,-22,82.8125,106752,17138.7,Stockout Risk
ORD-14079,2023-08-25,Pantaloons,Ethnic Wear,Kurta,Ahmedabad,237,258,473,4785,August,2023,3,Monsoon,21,91.86046511627907,1234530,339495.75,Overstock
ORD-14080,2023-08-25,Reliance Trends,Sportswear,Sports Bra,Kolkata,114,130,170,862,August,2023,3,Monsoon,16,87.6923076923077,112060,21981.0,Balanced
ORD-14081,2023-08-25,Myntra,Western Wear,Jumpsuit,Hyderabad,333,269,427,1242,August,2023,3,Monsoon,-64,76.20817843866172,334098,79550.09999999999,Balanced
ORD-14082,2023-08-25,Pantaloons,Western Wear,Blazer,Bengaluru,234,215,571,4113,August,2023,3,Monsoon,-19,91.16279069767442,884295,352278.45,Overstock
ORD-14083,2023-08-25,Westside,Ethnic Wear,Lehenga,Ahmedabad,257,303,581,988,August,2023,3,Monsoon,46,84.81848184818482,299364,86104.2,Overstock
ORD-14084,2023-08-25,Westside,Ethnic Wear,Saree,Chennai,237,210,111,2079,August,2023,3,Monsoon,-27,87.14285714285714,436590,34615.35,Stockout Risk
ORD-14085,2023-08-25,Manyavar,Sportswear,Sports Bra,Bengaluru,221,199,286,1398,August,2023,3,Monsoon,-22,88.94472361809045,278202,59974.2,Balanced
ORD-14086,2023-08-25,Manyavar,Formal Wear,Formal Shirt,Chennai,355,400,519,5792,August,2023,3,Monsoon,45,88.75,2316800,450907.2,Balanced
ORD-14087,2023-08-25,Max Fashion,Formal Wear,Formal Shirt,Bengaluru,330,365,275,3861,August,2023,3,Monsoon,35,90.41095890410959,1409265,159266.25,Stockout Risk
ORD-14088,2023-08-25,Max Fashion,Formal Wear,Business Dress,Chennai,271,298,523,2338,August,2023,3,Monsoon,27,90.93959731543625,696724,183416.1,Overstock
ORD-14089,2023-08-26,Fabindia,Sportswear,Sports Bra,Kolkata,292,291,341,1885,August,2023,3,Monsoon,-1,99.65635738831615,548535,96417.75,Balanced
ORD-14090,2023-08-26,Westside,Casual Wear,Shorts,Ahmedabad,95,105,112,1714,August,2023,3,Monsoon,10,90.47619047619048,179970,28795.2,Balanced
ORD-14091,2023-08-26,Raymond,Casual Wear,Shorts,Hyderabad,93,115,122,612,August,2023,3,Monsoon,22,80.86956521739131,70380,11199.6,Balanced
ORD-14092,2023-08-26,Biba,Western Wear,Midi Dress,Kolkata,380,318,237,2764,August,2023,3,Monsoon,-62,80.50314465408805,878952,98260.2,Stockout Risk
ORD-14093,2023-08-26,Raymond,Ethnic Wear,Lehenga,Kolkata,400,332,157,4880,August,2023,3,Monsoon,-68,79.51807228915663,1620160,114924.0,Stockout Risk
ORD-14094,2023-08-26,Biba,Formal Wear,Suit,Pune,237,285,326,2765,August,2023,3,Monsoon,48,83.15789473684211,788025,135208.5,Balanced
ORD-14095,2023-08-26,Myntra,Western Wear,Blazer,Bengaluru,145,112,124,2913,August,2023,3,Monsoon,-33,70.53571428571428,326256,54181.799999999996,Stockout Risk
ORD-14096,2023-08-26,Pantaloons,Formal Wear,Trouser,Kolkata,160,177,159,4935,August,2023,3,Monsoon,17,90.3954802259887,873495,117699.75,Stockout Risk
ORD-14097,2023-08-27,Westside,Sportswear,Running Shorts,Hyderabad,304,253,84,840,August,2023,3,Monsoon,-51,79.84189723320158,212520,10584.0,Stockout Risk
ORD-14098,2023-08-27,Pantaloons,Sportswear,Yoga Pants,Hyderabad,171,133,51,1412,August,2023,3,Monsoon,-38,71.42857142857143,187796,10801.8,Stockout Risk
ORD-14099,2023-08-27,Fabindia,Sportswear,Running Shorts,Kolkata,356,359,329,1112,August,2023,3,Monsoon,3,99.16434540389972,399208,54877.2,Stockout Risk
ORD-14100,2023-08-27,Fabindia,Sportswear,Yoga Pants,Delhi,93,106,224,1606,August,2023,3,Monsoon,13,87.73584905660377,170236,53961.6,Overstock
ORD-14101,2023-08-27,Manyavar,Formal Wear,Formal Shirt,Mumbai,290,238,240,5319,August,2023,3,Monsoon,-52,78.15126050420167,1265922,191484.0,Stockout Risk
ORD-14102,2023-08-27,Pantaloons,Ethnic Wear,Sherwani,Ahmedabad,382,437,467,1024,August,2023,3,Monsoon,55,87.4141876430206,447488,71731.2,Balanced
ORD-14103,2023-08-27,Manyavar,Western Wear,Denim Jeans,Hyderabad,218,261,233,3228,August,2023,3,Monsoon,43,83.52490421455938,842508,112818.59999999999,Balanced
ORD-14104,2023-08-27,Westside,Ethnic Wear,Saree,Ahmedabad,166,138,527,2879,August,2023,3,Monsoon,-28,79.71014492753623,397302,227584.94999999998,Overstock
ORD-14105,2023-08-28,W for Woman,Sportswear,Sports Bra,Pune,329,400,218,2184,August,2023,3,Monsoon,71,82.25,873600,71416.8,Stockout Risk
ORD-14106,2023-08-28,Max Fashion,Formal Wear,Business Dress,Ahmedabad,189,227,578,2022,August,2023,3,Monsoon,38,83.25991189427313,458994,175307.4,Overstock
ORD-14107,2023-08-28,Raymond,Western Wear,Denim Jeans,Bengaluru,377,311,262,2691,August,2023,3,Monsoon,-66,78.77813504823152,836901,105756.3,Stockout Risk
ORD-14108,2023-08-28,Raymond,Formal Wear,Business Dress,Mumbai,218,194,586,3483,August,2023,3,Monsoon,-24,87.62886597938144,675702,306155.7,Overstock
ORD-14109,2023-08-29,Manyavar,Western Wear,Trench Coat,Pune,361,315,85,1649,August,2023,3,Monsoon,-46,85.39682539682539,519435,21024.75,Stockout Risk
ORD-14110,2023-08-29,Raymond,Formal Wear,Suit,Chennai,146,143,303,5340,August,2023,3,Monsoon,-3,97.9020979020979,763620,242703.0,Overstock
ORD-14111,2023-08-29,Manyavar,Western Wear,Denim Jeans,Pune,119,133,85,3139,August,2023,3,Monsoon,14,89.47368421052632,417487,40022.25,Stockout Risk
ORD-14112,2023-08-29,Reliance Trends,Ethnic Wear,Salwar Kameez,Pune,267,235,134,1164,August,2023,3,Monsoon,-32,86.38297872340425,273540,23396.399999999998,Stockout Risk
ORD-14113,2023-08-30,Biba,Formal Wear,Formal Shirt,Pune,314,380,83,4132,August,2023,3,Monsoon,66,82.63157894736842,1570160,51443.4,Stockout Risk
ORD-14114,2023-08-30,Westside,Western Wear,Blazer,Bengaluru,220,208,324,2827,August,2023,3,Monsoon,-12,94.23076923076923,588016,137392.19999999998,Balanced
ORD-14115,2023-08-30,Fabindia,Casual Wear,T-Shirt,Mumbai,287,261,452,781,August,2023,3,Monsoon,-26,90.03831417624521,203841,52951.799999999996,Overstock
ORD-14116,2023-08-30,Fabindia,Sportswear,Track Suit,Delhi,331,332,166,1995,August,2023,3,Monsoon,1,99.6987951807229,662340,49675.5,Stockout Risk
ORD-14117,2023-08-30,Reliance Trends,Formal Wear,Trouser,Delhi,287,300,192,2663,August,2023,3,Monsoon,13,95.66666666666667,798900,76694.4,Stockout Risk
ORD-14118,2023-08-30,Max Fashion,Casual Wear,Polo Shirt,Chennai,116,119,388,577,August,2023,3,Monsoon,3,97.47899159663865,68663,33581.4,Overstock
ORD-14119,2023-08-30,Biba,Casual Wear,Hoodie,Bengaluru,212,250,422,1286,August,2023,3,Monsoon,38,84.8,321500,81403.8,Overstock
ORD-14120,2023-08-30,W for Woman,Sportswear,Sports Bra,Hyderabad,224,173,255,1403,August,2023,3,Monsoon,-51,70.52023121387283,242719,53664.75,Balanced
ORD-14121,2023-08-31,Reliance Trends,Ethnic Wear,Lehenga,Bengaluru,279,267,465,3933,August,2023,3,Monsoon,-12,95.50561797752809,1050111,274326.75,Overstock
ORD-14122,2023-08-31,Reliance Trends,Ethnic Wear,Kurta,Kolkata,293,268,102,1006,August,2023,3,Monsoon,-25,90.67164179104478,269608,15391.8,Stockout Risk
ORD-14123,2023-08-31,Reliance Trends,Casual Wear,T-Shirt,Hyderabad,289,311,66,411,August,2023,3,Monsoon,22,92.92604501607717,127821,4068.8999999999996,Stockout Risk
ORD-14124,2023-08-31,W for Woman,Ethnic Wear,Salwar Kameez,Ahmedabad,124,109,164,2568,August,2023,3,Monsoon,-15,86.23853211009174,279912,63172.799999999996,Balanced
ORD-14125,2023-09-01,Reliance Trends,Western Wear,Midi Dress,Hyderabad,376,314,197,4164,September,2023,3,Festive,-62,80.2547770700637,1307496,123046.2,Stockout Risk
ORD-14126,2023-09-01,Manyavar,Sportswear,Yoga Pants,Bengaluru,335,389,178,2097,September,2023,3,Festive,54,86.11825192802057,815733,55989.9,Stockout Risk
ORD-14127,2023-09-01,W for Woman,Sportswear,Sports Bra,Bengaluru,238,182,532,2201,September,2023,3,Festive,-56,69.23076923076923,400582,175639.8,Overstock
ORD-14128,2023-09-01,Reliance Trends,Sportswear,Yoga Pants,Delhi,293,354,563,1828,September,2023,3,Festive,61,82.7683615819209,647112,154374.6,Overstock
ORD-14129,2023-09-01,Myntra,Sportswear,Sports Bra,Chennai,89,94,286,900,September,2023,3,Festive,5,94.68085106382979,84600,38610.0,Overstock
ORD-14130,2023-09-01,Raymond,Casual Wear,Shorts,Bengaluru,175,173,315,1400,September,2023,3,Festive,-2,98.84393063583815,242200,66150.0,Overstock
ORD-14131,2023-09-01,Biba,Western Wear,Midi Dress,Bengaluru,155,124,372,2175,September,2023,3,Festive,-31,75.0,269700,121365.0,Overstock
ORD-14132,2023-09-01,Reliance Trends,Ethnic Wear,Kurta,Hyderabad,175,180,503,2877,September,2023,3,Festive,5,97.22222222222223,517860,217069.65,Overstock
ORD-14133,2023-09-01,Fabindia,Formal Wear,Suit,Pune,82,83,227,2370,September,2023,3,Festive,1,98.79518072289157,196710,80698.5,Overstock
ORD-14134,2023-09-01,Pantaloons,Western Wear,Jumpsuit,Pune,82,100,399,2525,September,2023,3,Festive,18,82.0,252500,151121.25,Overstock
ORD-14135,2023-09-01,Fabindia,Casual Wear,Hoodie,Delhi,342,271,187,717,September,2023,3,Festive,-71,73.80073800738008,194307,20111.85,Stockout Risk
ORD-14136,2023-09-01,Reliance Trends,Sportswear,Track Suit,Delhi,355,312,459,1045,September,2023,3,Festive,-43,86.21794871794872,326040,71948.25,Balanced
ORD-14137,2023-09-02,Max Fashion,Formal Wear,Pencil Skirt,Kolkata,112,138,519,4409,September,2023,3,Festive,26,81.15942028985506,608442,343240.64999999997,Overstock
ORD-14138,2023-09-02,Fabindia,Sportswear,Sports Bra,Pune,291,303,465,1004,September,2023,3,Festive,12,96.03960396039604,304212,70029.0,Overstock
ORD-14139,2023-09-02,Manyavar,Formal Wear,Suit,Kolkata,133,156,290,3703,September,2023,3,Festive,23,85.25641025641025,577668,161080.5,Overstock
ORD-14140,2023-09-02,Manyavar,Casual Wear,Polo Shirt,Delhi,294,243,252,1358,September,2023,3,Festive,-51,79.01234567901236,329994,51332.4,Stockout Risk
ORD-14141,2023-09-02,Biba,Casual Wear,Shorts,Bengaluru,154,123,240,1722,September,2023,3,Festive,-31,74.79674796747967,211806,61992.0,Overstock
ORD-14142,2023-09-02,W for Woman,Sportswear,Running Shorts,Delhi,375,286,288,1529,September,2023,3,Festive,-89,68.88111888111888,437294,66052.8,Stockout Risk
ORD-14143,2023-09-03,Myntra,Casual Wear,T-Shirt,Bengaluru,382,463,292,1436,September,2023,3,Festive,81,82.50539956803456,664868,62896.799999999996,Stockout Risk
ORD-14144,2023-09-03,Fabindia,Western Wear,Midi Dress,Mumbai,232,210,380,2091,September,2023,3,Festive,-22,89.52380952380952,439110,119187.0,Overstock
ORD-14145,2023-09-03,W for Woman,Western Wear,Trench Coat,Delhi,305,375,116,2143,September,2023,3,Festive,70,81.33333333333333,803625,37288.2,Stockout Risk
ORD-14146,2023-09-03,Raymond,Formal Wear,Formal Shirt,Chennai,188,163,568,2382,September,2023,3,Festive,-25,84.66257668711657,388266,202946.4,Overstock
ORD-14147,2023-09-03,Reliance Trends,Formal Wear,Pencil Skirt,Bengaluru,155,118,186,1840,September,2023,3,Festive,-37,68.64406779661017,217120,51336.0,Balanced
ORD-14148,2023-09-03,Raymond,Sportswear,Yoga Pants,Ahmedabad,140,152,477,774,September,2023,3,Festive,12,92.10526315789474,117648,55379.7,Overstock
ORD-14149,2023-09-03,Raymond,Formal Wear,Trouser,Chennai,385,405,159,4926,September,2023,3,Festive,20,95.06172839506173,1995030,117485.09999999999,Stockout Risk
ORD-14150,2023-09-03,W for Woman,Ethnic Wear,Salwar Kameez,Pune,136,155,474,4617,September,2023,3,Festive,19,87.74193548387098,715635,328268.7,Overstock
ORD-14151,2023-09-03,Pantaloons,Formal Wear,Formal Shirt,Mumbai,243,215,281,5465,September,2023,3,Festive,-28,86.97674418604652,1174975,230349.75,Balanced
ORD-14152,2023-09-03,Westside,Western Wear,Midi Dress,Delhi,145,144,315,1216,September,2023,3,Festive,-1,99.30555555555556,175104,57456.0,Overstock
ORD-14153,2023-09-04,Fabindia,Ethnic Wear,Salwar Kameez,Ahmedabad,350,405,359,803,September,2023,3,Festive,55,86.41975308641975,325215,43241.549999999996,Balanced
ORD-14154,2023-09-04,Westside,Sportswear,Running Shorts,Bengaluru,106,93,490,1861,September,2023,3,Festive,-13,86.0215053763441,173073,136783.5,Overstock
ORD-14155,2023-09-04,Westside,Ethnic Wear,Kurta,Ahmedabad,240,269,444,2912,September,2023,3,Festive,29,89.21933085501858,783328,193939.19999999998,Overstock
ORD-14156,2023-09-04,Biba,Ethnic Wear,Sherwani,Kolkata,256,223,173,4511,September,2023,3,Festive,-33,85.20179372197309,1005953,117060.45,Stockout Risk
ORD-14157,2023-09-04,Pantaloons,Formal Wear,Formal Shirt,Delhi,231,254,328,5317,September,2023,3,Festive,23,90.94488188976378,1350518,261596.4,Balanced
ORD-14158,2023-09-04,Raymond,Formal Wear,Business Dress,Chennai,256,248,108,2561,September,2023,3,Festive,-8,96.7741935483871,635128,41488.2,Stockout Risk
ORD-14159,2023-09-04,Raymond,Ethnic Wear,Sherwani,Pune,180,171,107,2586,September,2023,3,Festive,-9,94.73684210526316,442206,41505.299999999996,Stockout Risk
ORD-14160,2023-09-04,Biba,Sportswear,Sports Bra,Hyderabad,139,169,202,2430,September,2023,3,Festive,30,82.24852071005917,410670,73629.0,Balanced
ORD-14161,2023-09-04,Raymond,Casual Wear,Polo Shirt,Kolkata,396,411,524,906,September,2023,3,Festive,15,96.35036496350365,372366,71211.59999999999,Balanced
ORD-14162,2023-09-04,Reliance Trends,Sportswear,Running Shorts,Bengaluru,152,139,326,1462,September,2023,3,Festive,-13,90.64748201438849,203218,71491.8,Overstock
ORD-14163,2023-09-04,Max Fashion,Formal Wear,Trouser,Ahmedabad,129,101,168,4305,September,2023,3,Festive,-28,72.27722772277227,434805,108486.0,Balanced
ORD-14164,2023-09-05,W for Woman,Casual Wear,Shorts,Chennai,269,310,485,1746,September,2023,3,Festive,41,86.7741935483871,541260,127021.5,Overstock
ORD-14165,2023-09-05,Pantaloons,Casual Wear,Joggers,Hyderabad,111,116,522,1083,September,2023,3,Festive,5,95.6896551724138,125628,84798.9,Overstock
ORD-14166,2023-09-05,Westside,Casual Wear,T-Shirt,Hyderabad,395,355,274,1559,September,2023,3,Festive,-40,88.73239436619718,553445,64074.899999999994,Stockout Risk
ORD-14167,2023-09-05,Raymond,Western Wear,Denim Jeans,Chennai,238,264,83,3094,September,2023,3,Festive,26,90.15151515151516,816816,38520.299999999996,Stockout Risk
ORD-14168,2023-09-05,Raymond,Western Wear,Jumpsuit,Ahmedabad,213,163,73,1850,September,2023,3,Festive,-50,69.32515337423312,301550,20257.5,Stockout Risk
ORD-14169,2023-09-05,W for Woman,Formal Wear,Formal Shirt,Kolkata,208,251,491,1909,September,2023,3,Festive,43,82.86852589641434,479159,140597.85,Overstock
ORD-14170,2023-09-06,Reliance Trends,Formal Wear,Pencil Skirt,Ahmedabad,244,192,50,4396,September,2023,3,Festive,-52,72.91666666666667,844032,32970.0,Stockout Risk
ORD-14171,2023-09-06,Manyavar,Ethnic Wear,Sherwani,Mumbai,329,274,283,3097,September,2023,3,Festive,-55,79.92700729927007,848578,131467.65,Stockout Risk
ORD-14172,2023-09-06,Fabindia,Ethnic Wear,Lehenga,Delhi,335,259,206,2041,September,2023,3,Festive,-76,70.65637065637065,528619,63066.899999999994,Stockout Risk
