Order ID,Date,Company Name,Category,Product Name,Warehouse Location,Forecast Demand (Units),Actual Demand (Units),Stock On Hand,Unit Price (₹)
ORD-14399,2023-10-13,Manyavar,Sportswear,Running Shorts,Hyderabad,171,128,194,1626
ORD-14400,2023-10-13,W for Woman,Formal Wear,Formal Shirt,Ahmedabad,267,249,552,4184
ORD-14401,2023-10-13,W for Woman,Formal Wear,Suit,Mumbai,376,308,478,5639
ORD-14402,2023-10-13,Biba,Western Wear,Blazer,Bengaluru,257,318,429,2259
ORD-14403,2023-10-13,Manyavar,Formal Wear,Business Dress,Hyderabad,271,302,53,5133
ORD-14404,2023-10-13,Reliance Trends,Ethnic Wear,Lehenga,Bengaluru,490,403,309,4824
ORD-14405,2023-10-13,Max Fashion,Sportswear,Sports Tee,Mumbai,326,401,112,1676
ORD-14406,2023-10-13,Manyavar,Sportswear,Running Shorts,Delhi,315,339,295,1947
ORD-14407,2023-10-14,W for Woman,Western Wear,Jumpsuit,Hyderabad,338,286,250,2959
ORD-14408,2023-10-14,Max Fashion,Sportswear,Running Shorts,Bengaluru,256,257,508,809
ORD-14409,2023-10-14,Biba,Formal Wear,Suit,Bengaluru,207,189,552,5518
ORD-14410,2023-10-15,Fabindia,Casual Wear,Polo Shirt,Mumbai,272,332,311,1765
ORD-14411,2023-10-15,Reliance Trends,Casual Wear,Polo Shirt,Kolkata,109,111,524,715
ORD-14412,2023-10-15,Max Fashion,Formal Wear,Trouser,Delhi,108,105,500,5909
ORD-14413,2023-10-15,W for Woman,Formal Wear,Business Dress,Ahmedabad,118,119,119,5086
ORD-14414,2023-10-15,Reliance Trends,Formal Wear,Pencil Skirt,Hyderabad,191,146,270,4977
ORD-14415,2023-10-16,Pantaloons,Casual Wear,Polo Shirt,Delhi,108,119,297,1538
ORD-14416,2023-10-16,Raymond,Western Wear,Midi Dress,Delhi,350,356,163,4289
ORD-14417,2023-10-16,Manyavar,Western Wear,Jumpsuit,Mumbai,284,246,423,1947
ORD-14418,2023-10-16,Max Fashion,Western Wear,Jumpsuit,Kolkata,323,365,456,1341
ORD-14419,2023-10-16,W for Woman,Sportswear,Yoga Pants,Kolkata,348,395,58,1478
ORD-14420,2023-10-16,Biba,Formal Wear,Pencil Skirt,Chennai,240,262,384,1735
ORD-14421,2023-10-16,W for Woman,Sportswear,Running Shorts,Kolkata,390,387,329,1381
ORD-14422,2023-10-16,Reliance Trends,Casual Wear,Joggers,Pune,131,145,549,1575
ORD-14423,2023-10-16,Biba,Western Wear,Blazer,Bengaluru,299,270,437,4297
ORD-14424,2023-10-16,Biba,Ethnic Wear,Saree,Ahmedabad,125,142,111,4701
ORD-14425,2023-10-17,W for Woman,Formal Wear,Pencil Skirt,Mumbai,243,195,416,1580
ORD-14426,2023-10-17,Fabindia,Formal Wear,Pencil Skirt,Bengaluru,99,98,56,2162
ORD-14427,2023-10-17,Raymond,Casual Wear,Joggers,Hyderabad,379,453,210,924
ORD-14428,2023-10-17,Biba,Formal Wear,Suit,Hyderabad,172,139,360,3052
ORD-14429,2023-10-17,Raymond,Sportswear,Sports Bra,Delhi,308,292,253,1248
ORD-14430,2023-10-17,Raymond,Formal Wear,Pencil Skirt,Mumbai,326,246,495,1606
ORD-14431,2023-10-17,Pantaloons,Formal Wear,Trouser,Delhi,112,129,581,5616
ORD-14432,2023-10-17,Westside,Ethnic Wear,Saree,Hyderabad,166,172,284,1990
ORD-14433,2023-10-17,Max Fashion,Sportswear,Running Shorts,Pune,149,149,290,1731
ORD-14434,2023-10-17,Raymond,Casual Wear,T-Shirt,Bengaluru,118,118,98,506
ORD-14435,2023-10-17,Fabindia,Ethnic Wear,Sherwani,Bengaluru,413,454,412,4249
ORD-14436,2023-10-17,Myntra,Casual Wear,Shorts,Hyderabad,358,437,488,1340
ORD-14437,2023-10-17,Myntra,Western Wear,Midi Dress,Kolkata,209,210,363,1351
ORD-14438,2023-10-18,Myntra,Western Wear,Blazer,Mumbai,270,255,56,2314
ORD-14439,2023-10-18,Myntra,Ethnic Wear,Lehenga,Delhi,285,343,276,3540
ORD-14440,2023-10-18,Pantaloons,Casual Wear,Hoodie,Mumbai,264,201,407,1138
ORD-14441,2023-10-18,Raymond,Formal Wear,Business Dress,Ahmedabad,355,424,267,2288
ORD-14442,2023-10-18,Westside,Sportswear,Yoga Pants,Chennai,195,191,92,2021
ORD-14443,2023-10-18,Myntra,Sportswear,Running Shorts,Delhi,93,76,482,983
ORD-14444,2023-10-18,Biba,Casual Wear,Polo Shirt,Delhi,131,103,100,1727
ORD-14445,2023-10-19,Westside,Western Wear,Blazer,Ahmedabad,178,221,161,4431
ORD-14446,2023-10-19,Fabindia,Sportswear,Sports Tee,Chennai,269,333,305,1232
ORD-14447,2023-10-19,W for Woman,Formal Wear,Trouser,Bengaluru,343,333,207,4804
ORD-14448,2023-10-19,Pantaloons,Sportswear,Running Shorts,Mumbai,250,302,91,2485
ORD-14449,2023-10-19,Fabindia,Western Wear,Jumpsuit,Kolkata,320,373,104,2486
ORD-14450,2023-10-19,Westside,Sportswear,Yoga Pants,Delhi,366,390,542,2236
ORD-14451,2023-10-19,Max Fashion,Casual Wear,Joggers,Delhi,257,278,166,1275
ORD-14452,2023-10-19,Raymond,Sportswear,Sports Bra,Chennai,136,132,86,2327
ORD-14453,2023-10-19,Pantaloons,Western Wear,Midi Dress,Pune,354,363,347,3932
ORD-14454,2023-10-20,Westside,Formal Wear,Trouser,Ahmedabad,297,287,410,3372
ORD-14455,2023-10-20,W for Woman,Casual Wear,Polo Shirt,Delhi,299,251,440,1445
ORD-14456,2023-10-20,Pantaloons,Ethnic Wear,Sherwani,Delhi,389,322,579,2714
ORD-14457,2023-10-20,W for Woman,Ethnic Wear,Lehenga,Hyderabad,222,175,254,1432
ORD-14458,2023-10-20,Westside,Ethnic Wear,Saree,Mumbai,275,246,242,3233
ORD-14459,2023-10-20,W for Woman,Western Wear,Blazer,Delhi,327,370,127,3483
ORD-14460,2023-10-21,Raymond,Sportswear,Sports Bra,Chennai,180,145,371,1516
ORD-14461,2023-10-21,Manyavar,Casual Wear,Hoodie,Mumbai,311,263,538,1687
ORD-14462,2023-10-21,Pantaloons,Formal Wear,Suit,Kolkata,304,301,106,3489
ORD-14463,2023-10-21,Biba,Casual Wear,Shorts,Kolkata,143,113,88,1083
ORD-14464,2023-10-21,Manyavar,Sportswear,Sports Tee,Delhi,268,324,576,1114
ORD-14465,2023-10-21,Pantaloons,Ethnic Wear,Saree,Delhi,444,517,439,2863
ORD-14466,2023-10-21,W for Woman,Casual Wear,Polo Shirt,Ahmedabad,258,302,70,1180
ORD-14467,2023-10-21,Pantaloons,Formal Wear,Formal Shirt,Chennai,119,110,535,4985
ORD-14468,2023-10-21,Myntra,Sportswear,Yoga Pants,Delhi,183,161,553,1597
ORD-14469,2023-10-21,Raymond,Ethnic Wear,Sherwani,Ahmedabad,236,212,403,1632
ORD-14470,2023-10-21,Raymond,Casual Wear,Joggers,Kolkata,352,400,548,1524
ORD-14471,2023-10-21,Reliance Trends,Formal Wear,Trouser,Pune,298,331,579,3476
ORD-14472,2023-10-21,Fabindia,Sportswear,Sports Bra,Pune,356,322,193,1935
ORD-14473,2023-10-22,Reliance Trends,Ethnic Wear,Sherwani,Mumbai,612,700,444,3056
ORD-14474,2023-10-23,Pantaloons,Ethnic Wear,Saree,Mumbai,343,381,98,4991
ORD-14475,2023-10-23,Myntra,Western Wear,Denim Jeans,Bengaluru,332,354,436,4126
ORD-14476,2023-10-23,Westside,Western Wear,Blazer,Hyderabad,298,314,381,2272
ORD-14477,2023-10-23,Raymond,Formal Wear,Formal Shirt,Mumbai,213,209,415,2845
ORD-14478,2023-10-23,Reliance Trends,Casual Wear,Shorts,Hyderabad,106,130,402,1358
ORD-14479,2023-10-23,Fabindia,Casual Wear,Shorts,Hyderabad,257,296,494,1261
ORD-14480,2023-10-23,Myntra,Formal Wear,Formal Shirt,Ahmedabad,160,157,61,3485
ORD-14481,2023-10-23,Fabindia,Formal Wear,Suit,Delhi,391,413,141,4939
ORD-14482,2023-10-23,Raymond,Ethnic Wear,Salwar Kameez,Chennai,278,214,180,2300
ORD-14483,2023-10-23,Westside,Western Wear,Trench Coat,Hyderabad,355,380,376,2704
ORD-14484,2023-10-24,Westside,Casual Wear,T-Shirt,Chennai,328,298,327,1127
ORD-14485,2023-10-24,Biba,Casual Wear,T-Shirt,Kolkata,303,257,242,1235
ORD-14486,2023-10-24,W for Woman,Formal Wear,Formal Shirt,Delhi,81,63,180,5725
ORD-14487,2023-10-24,Manyavar,Casual Wear,Polo Shirt,Bengaluru,117,105,573,1087
ORD-14488,2023-10-24,Manyavar,Casual Wear,Hoodie,Hyderabad,396,381,582,660
ORD-14489,2023-10-24,W for Woman,Casual Wear,Shorts,Mumbai,399,470,399,1095
ORD-14490,2023-10-24,Westside,Casual Wear,T-Shirt,Hyderabad,226,258,480,1285
ORD-14491,2023-10-24,Biba,Sportswear,Sports Bra,Chennai,320,256,416,2425
ORD-14492,2023-10-24,Max Fashion,Ethnic Wear,Saree,Mumbai,169,144,70,2129
ORD-14493,2023-10-24,Raymond,Sportswear,Yoga Pants,Delhi,171,136,477,913
ORD-14494,2023-10-25,Manyavar,Sportswear,Yoga Pants,Delhi,214,264,218,1444
ORD-14495,2023-10-25,Manyavar,Western Wear,Denim Jeans,Chennai,243,206,536,2576
ORD-14496,2023-10-25,Reliance Trends,Casual Wear,T-Shirt,Pune,330,337,501,1424
ORD-14497,2023-10-25,Raymond,Ethnic Wear,Saree,Delhi,280,285,240,2403
ORD-14498,2023-10-25,Pantaloons,Casual Wear,Shorts,Mumbai,186,157,446,471
ORD-14499,2023-10-25,Westside,Ethnic Wear,Sherwani,Hyderabad,258,264,412,3202
ORD-14500,2023-10-25,Pantaloons,Sportswear,Running Shorts,Bengaluru,275,207,236,644
ORD-14501,2023-10-25,Myntra,Sportswear,Sports Tee,Pune,340,358,130,1614
ORD-14502,2023-10-25,Reliance Trends,Sportswear,Running Shorts,Hyderabad,348,426,176,1158
ORD-14503,2023-10-25,Biba,Formal Wear,Formal Shirt,Hyderabad,122,128,58,2245
ORD-14504,2023-10-26,Westside,Casual Wear,T-Shirt,Kolkata,346,391,272,1082
ORD-14505,2023-10-26,Myntra,Western Wear,Midi Dress,Bengaluru,338,384,461,2979
ORD-14506,2023-10-26,Max Fashion,Sportswear,Yoga Pants,Chennai,188,147,444,1326
ORD-14507,2023-10-26,Reliance Trends,Ethnic Wear,Lehenga,Chennai,481,508,462,3779
ORD-14508,2023-10-26,Raymond,Ethnic Wear,Lehenga,Ahmedabad,479,370,259,1250
ORD-14509,2023-10-26,Myntra,Sportswear,Running Shorts,Kolkata,360,338,512,1017
ORD-14510,2023-10-26,W for Woman,Casual Wear,Polo Shirt,Delhi,214,221,391,607
ORD-14511,2023-10-27,Myntra,Sportswear,Running Shorts,Pune,151,161,55,1996
ORD-14512,2023-10-27,Reliance Trends,Casual Wear,T-Shirt,Delhi,242,196,359,404
ORD-14513,2023-10-27,Raymond,Ethnic Wear,Sherwani,Mumbai,218,237,540,3034
ORD-14514,2023-10-27,Manyavar,Western Wear,Midi Dress,Delhi,173,144,471,3052
ORD-14515,2023-10-27,Reliance Trends,Casual Wear,Polo Shirt,Bengaluru,226,207,457,659
ORD-14516,2023-10-28,Westside,Sportswear,Track Suit,Chennai,221,181,292,2139
ORD-14517,2023-10-28,Pantaloons,Western Wear,Midi Dress,Bengaluru,89,92,154,1824
ORD-14518,2023-10-28,Biba,Ethnic Wear,Lehenga,Mumbai,732,549,58,4634
ORD-14519,2023-10-28,Fabindia,Western Wear,Trench Coat,Kolkata,398,313,530,3859
ORD-14520,2023-10-28,Biba,Formal Wear,Formal Shirt,Kolkata,184,160,535,1921
ORD-14521,2023-10-28,Westside,Western Wear,Midi Dress,Kolkata,361,353,426,3113
ORD-14522,2023-10-28,Raymond,Ethnic Wear,Saree,Hyderabad,310,233,240,3557
ORD-14523,2023-10-28,Fabindia,Formal Wear,Suit,Hyderabad,200,156,152,4896
ORD-14524,2023-10-28,Manyavar,Western Wear,Jumpsuit,Chennai,160,131,492,1555
ORD-14525,2023-10-28,Reliance Trends,Western Wear,Denim Jeans,Mumbai,185,198,368,2210
ORD-14526,2023-10-29,W for Woman,Formal Wear,Suit,Pune,301,300,262,3103
ORD-14527,2023-10-29,Raymond,Ethnic Wear,Lehenga,Bengaluru,297,317,267,1940
ORD-14528,2023-10-29,Reliance Trends,Casual Wear,Polo Shirt,Ahmedabad,393,406,311,1297
ORD-14529,2023-10-29,W for Woman,Sportswear,Sports Tee,Kolkata,170,137,558,613
ORD-14530,2023-10-29,Fabindia,Formal Wear,Suit,Bengaluru,180,218,128,2774
ORD-14531,2023-10-29,Max Fashion,Casual Wear,Hoodie,Hyderabad,84,100,513,619
ORD-14532,2023-10-29,Myntra,Western Wear,Midi Dress,Hyderabad,217,224,308,1267
ORD-14533,2023-10-30,Pantaloons,Formal Wear,Pencil Skirt,Hyderabad,291,354,221,3035
ORD-14534,2023-10-30,Raymond,Formal Wear,Suit,Chennai,183,172,478,5051
ORD-14535,2023-10-30,Westside,Casual Wear,Hoodie,Bengaluru,277,290,468,582
ORD-14536,2023-10-30,Westside,Western Wear,Blazer,Bengaluru,128,149,51,3825
ORD-14537,2023-10-30,Pantaloons,Sportswear,Sports Bra,Delhi,231,272,339,1231
ORD-14538,2023-10-30,Pantaloons,Formal Wear,Suit,Delhi,292,326,263,2730
ORD-14539,2023-10-30,Max Fashion,Ethnic Wear,Kurta,Bengaluru,317,310,370,4109
ORD-14540,2023-10-30,Pantaloons,Ethnic Wear,Sherwani,Pune,207,193,223,2356
ORD-14541,2023-10-31,Max Fashion,Sportswear,Track Suit,Kolkata,102,98,65,2107
ORD-14542,2023-10-31,Fabindia,Formal Wear,Formal Shirt,Bengaluru,105,85,267,3419
ORD-14543,2023-11-01,Reliance Trends,Sportswear,Yoga Pants,Kolkata,129,141,192,901
ORD-14544,2023-11-01,W for Woman,Western Wear,Denim Jeans,Hyderabad,270,301,203,2118
ORD-14545,2023-11-01,Fabindia,Casual Wear,T-Shirt,Delhi,203,215,559,898
ORD-14546,2023-11-01,Biba,Formal Wear,Pencil Skirt,Ahmedabad,362,450,449,3514
ORD-14547,2023-11-01,Manyavar,Ethnic Wear,Sherwani,Bengaluru,256,241,467,3495
ORD-14548,2023-11-01,Pantaloons,Casual Wear,Joggers,Kolkata,315,278,74,447
ORD-14549,2023-11-01,Max Fashion,Ethnic Wear,Lehenga,Chennai,652,529,567,4396
ORD-14550,2023-11-01,Fabindia,Sportswear,Sports Bra,Delhi,186,140,54,1798
ORD-14551,2023-11-01,Fabindia,Ethnic Wear,Lehenga,Delhi,214,228,470,2841
ORD-14552,2023-11-02,Reliance Trends,Formal Wear,Suit,Kolkata,107,126,339,2293
ORD-14553,2023-11-02,Reliance Trends,Sportswear,Sports Tee,Mumbai,152,167,337,777
ORD-14554,2023-11-02,W for Woman,Formal Wear,Pencil Skirt,Pune,171,151,109,5004
ORD-14555,2023-11-02,Max Fashion,Western Wear,Blazer,Delhi,180,179,377,4116
ORD-14556,2023-11-02,Westside,Ethnic Wear,Salwar Kameez,Pune,242,284,392,2993
ORD-14557,2023-11-02,Max Fashion,Sportswear,Sports Tee,Kolkata,122,140,289,2236
ORD-14558,2023-11-02,Manyavar,Ethnic Wear,Kurta,Chennai,497,497,540,1671
ORD-14559,2023-11-02,Biba,Ethnic Wear,Saree,Delhi,433,510,399,1789
ORD-14560,2023-11-02,Myntra,Ethnic Wear,Saree,Delhi,368,300,429,2847
ORD-14561,2023-11-03,Reliance Trends,Western Wear,Jumpsuit,Mumbai,129,147,99,1775
ORD-14562,2023-11-03,Pantaloons,Western Wear,Denim Jeans,Ahmedabad,275,260,196,1589
ORD-14563,2023-11-03,Max Fashion,Sportswear,Sports Bra,Chennai,319,321,520,2328
ORD-14564,2023-11-03,Manyavar,Sportswear,Sports Tee,Ahmedabad,307,344,406,1571
ORD-14565,2023-11-03,Max Fashion,Western Wear,Denim Jeans,Mumbai,174,217,218,2082
ORD-14566,2023-11-03,Biba,Casual Wear,Joggers,Chennai,127,148,358,961
ORD-14567,2023-11-03,Westside,Formal Wear,Pencil Skirt,Chennai,155,177,472,1628
ORD-14568,2023-11-03,Reliance Trends,Ethnic Wear,Saree,Ahmedabad,504,562,281,2821
ORD-14569,2023-11-03,Reliance Trends,Casual Wear,T-Shirt,Kolkata,125,135,252,453
ORD-14570,2023-11-03,Fabindia,Formal Wear,Business Dress,Ahmedabad,82,77,158,3692
ORD-14571,2023-11-03,Max Fashion,Formal Wear,Suit,Bengaluru,95,115,584,4035
ORD-14572,2023-11-03,Max Fashion,Sportswear,Track Suit,Delhi,353,333,452,2436
ORD-14573,2023-11-04,Raymond,Casual Wear,T-Shirt,Kolkata,305,250,366,1344
ORD-14574,2023-11-04,Pantaloons,Western Wear,Jumpsuit,Hyderabad,286,236,126,1231
ORD-14575,2023-11-04,Westside,Casual Wear,T-Shirt,Bengaluru,179,140,79,514
ORD-14576,2023-11-04,W for Woman,Sportswear,Running Shorts,Ahmedabad,148,118,421,2088
ORD-14577,2023-11-05,Westside,Ethnic Wear,Lehenga,Mumbai,484,384,212,4212
ORD-14578,2023-11-05,Pantaloons,Casual Wear,T-Shirt,Kolkata,282,266,518,1338
ORD-14579,2023-11-05,Myntra,Ethnic Wear,Salwar Kameez,Ahmedabad,130,142,68,3565
ORD-14580,2023-11-05,Pantaloons,Casual Wear,Joggers,Ahmedabad,381,439,469,1094
ORD-14581,2023-11-05,Fabindia,Formal Wear,Business Dress,Kolkata,94,103,293,5704
ORD-14582,2023-11-05,Myntra,Casual Wear,Joggers,Pune,113,113,578,420
ORD-14583,2023-11-05,Biba,Casual Wear,Polo Shirt,Ahmedabad,356,333,183,406
ORD-14584,2023-11-05,Reliance Trends,Western Wear,Blazer,Hyderabad,84,86,337,1394
ORD-14585,2023-11-05,Max Fashion,Formal Wear,Suit,Chennai,370,399,66,4278
ORD-14586,2023-11-05,Biba,Casual Wear,T-Shirt,Kolkata,310,317,88,1065
ORD-14587,2023-11-06,Reliance Trends,Formal Wear,Pencil Skirt,Mumbai,218,206,454,2412
ORD-14588,2023-11-06,Pantaloons,Western Wear,Jumpsuit,Chennai,351,395,242,1745
ORD-14589,2023-11-06,Pantaloons,Formal Wear,Trouser,Ahmedabad,323,385,516,4867
ORD-14590,2023-11-06,Biba,Sportswear,Yoga Pants,Pune,398,318,328,1975
ORD-14591,2023-11-06,Biba,Casual Wear,T-Shirt,Chennai,247,288,505,1140
ORD-14592,2023-11-06,Raymond,Sportswear,Running Shorts,Kolkata,100,91,216,1713
ORD-14593,2023-11-06,Pantaloons,Sportswear,Sports Bra,Ahmedabad,344,423,426,2484
ORD-14594,2023-11-07,Max Fashion,Sportswear,Sports Tee,Ahmedabad,111,107,335,807
ORD-14595,2023-11-07,Reliance Trends,Western Wear,Trench Coat,Chennai,188,192,228,2472
ORD-14596,2023-11-07,Westside,Western Wear,Trench Coat,Pune,180,206,500,2083
ORD-14597,2023-11-07,Myntra,Western Wear,Blazer,Mumbai,203,183,353,2825
ORD-14598,2023-11-07,Fabindia,Western Wear,Blazer,Mumbai,384,349,446,1616
ORD-14599,2023-11-08,Westside,Western Wear,Denim Jeans,Mumbai,373,395,562,2825
ORD-14600,2023-11-08,Reliance Trends,Formal Wear,Formal Shirt,Kolkata,140,111,90,4809
ORD-14601,2023-11-08,Westside,Western Wear,Trench Coat,Pune,148,116,84,3357
ORD-14602,2023-11-08,Raymond,Sportswear,Yoga Pants,Mumbai,92,105,312,1473
ORD-14603,2023-11-08,Myntra,Formal Wear,Trouser,Kolkata,309,370,558,3035
ORD-14604,2023-11-08,Westside,Western Wear,Denim Jeans,Kolkata,356,368,267,2512
ORD-14605,2023-11-08,Westside,Ethnic Wear,Salwar Kameez,Pune,186,201,239,839
ORD-14606,2023-11-08,Reliance Trends,Casual Wear,Joggers,Hyderabad,152,131,526,1261
ORD-14607,2023-11-08,Pantaloons,Sportswear,Yoga Pants,Pune,359,327,240,1179
ORD-14608,2023-11-09,Max Fashion,Western Wear,Midi Dress,Mumbai,329,319,537,2990
ORD-14609,2023-11-09,Raymond,Formal Wear,Pencil Skirt,Pune,233,217,233,3483
ORD-14610,2023-11-09,Biba,Formal Wear,Pencil Skirt,Kolkata,126,119,197,5518
ORD-14611,2023-11-09,Fabindia,Western Wear,Trench Coat,Delhi,361,355,593,2185
ORD-14612,2023-11-09,Westside,Casual Wear,Joggers,Ahmedabad,305,274,467,1312
ORD-14613,2023-11-09,Max Fashion,Western Wear,Denim Jeans,Ahmedabad,171,170,478,2878
ORD-14614,2023-11-09,Westside,Sportswear,Running Shorts,Chennai,169,207,388,1695
ORD-14615,2023-11-09,Biba,Casual Wear,Hoodie,Bengaluru,115,109,318,589
ORD-14616,2023-11-09,Fabindia,Formal Wear,Suit,Kolkata,199,157,115,3412
ORD-14617,2023-11-09,Reliance Trends,Sportswear,Sports Tee,Ahmedabad,399,308,490,2485
ORD-14618,2023-11-09,Pantaloons,Casual Wear,Hoodie,Mumbai,132,131,408,1249
ORD-14619,2023-11-10,Raymond,Ethnic Wear,Lehenga,Bengaluru,284,224,186,2954
ORD-14620,2023-11-10,Westside,Sportswear,Yoga Pants,Ahmedabad,180,217,167,611
ORD-14621,2023-11-10,Westside,Western Wear,Blazer,Delhi,122,104,132,1405
ORD-14622,2023-11-10,Max Fashion,Casual Wear,Joggers,Mumbai,96,106,596,1045
ORD-14623,2023-11-10,W for Woman,Formal Wear,Business Dress,Chennai,190,156,234,3042
ORD-14624,2023-11-10,W for Woman,Ethnic Wear,Sherwani,Pune,487,542,318,2839
ORD-14625,2023-11-10,Manyavar,Ethnic Wear,Sherwani,Pune,661,744,261,1932
ORD-14626,2023-11-10,Pantaloons,Casual Wear,Shorts,Bengaluru,322,258,244,1680
ORD-14627,2023-11-10,Reliance Trends,Casual Wear,Hoodie,Chennai,258,266,79,1217
ORD-14628,2023-11-11,Max Fashion,Casual Wear,Hoodie,Hyderabad,107,123,200,1230
ORD-14629,2023-11-11,Reliance Trends,Sportswear,Sports Bra,Ahmedabad,170,211,324,891
ORD-14630,2023-11-11,Biba,Sportswear,Yoga Pants,Mumbai,376,460,519,1806
ORD-14631,2023-11-11,Fabindia,Sportswear,Track Suit,Bengaluru,150,115,125,1921
ORD-14632,2023-11-11,Fabindia,Sportswear,Yoga Pants,Hyderabad,276,277,82,1970
ORD-14633,2023-11-11,W for Woman,Casual Wear,Polo Shirt,Ahmedabad,84,63,600,1375
ORD-14634,2023-11-11,Myntra,Sportswear,Track Suit,Hyderabad,170,140,491,2156
ORD-14635,2023-11-11,Manyavar,Formal Wear,Pencil Skirt,Hyderabad,162,156,312,3295
ORD-14636,2023-11-12,Biba,Ethnic Wear,Salwar Kameez,Hyderabad,341,368,412,2909
ORD-14637,2023-11-12,Myntra,Formal Wear,Trouser,Kolkata,360,331,228,3774
ORD-14638,2023-11-12,Reliance Trends,Casual Wear,Joggers,Pune,359,295,327,678
ORD-14639,2023-11-12,Max Fashion,Casual Wear,Shorts,Hyderabad,395,329,260,1512
ORD-14640,2023-11-12,Raymond,Ethnic Wear,Salwar Kameez,Ahmedabad,161,157,109,4545
ORD-14641,2023-11-12,Raymond,Casual Wear,Shorts,Chennai,320,292,498,872
ORD-14642,2023-11-12,Westside,Formal Wear,Pencil Skirt,Hyderabad,139,151,183,3922
ORD-14643,2023-11-13,W for Woman,Sportswear,Running Shorts,Chennai,298,302,430,2239
ORD-14644,2023-11-13,W for Woman,Sportswear,Track Suit,Kolkata,364,396,565,1995
ORD-14645,2023-11-13,Raymond,Western Wear,Midi Dress,Mumbai,175,174,122,2792
ORD-14646,2023-11-14,W for Woman,Ethnic Wear,Salwar Kameez,Ahmedabad,319,321,81,4802
ORD-14647,2023-11-14,Westside,Casual Wear,Joggers,Mumbai,273,293,370,1799
ORD-14648,2023-11-14,W for Woman,Formal Wear,Suit,Hyderabad,256,244,243,2910
ORD-14649,2023-11-14,Max Fashion,Ethnic Wear,Saree,Ahmedabad,148,182,91,1946
ORD-14650,2023-11-14,Biba,Western Wear,Blazer,Mumbai,357,372,417,4338
ORD-14651,2023-11-15,Manyavar,Sportswear,Track Suit,Pune,276,216,507,1562
ORD-14652,2023-11-15,Manyavar,Sportswear,Sports Tee,Ahmedabad,260,311,152,2219
ORD-14653,2023-11-15,Raymond,Formal Wear,Business Dress,Mumbai,286,288,564,1817
ORD-14654,2023-11-15,Fabindia,Formal Wear,Trouser,Pune,90,78,406,4287
ORD-14655,2023-11-15,Biba,Formal Wear,Trouser,Ahmedabad,111,135,407,5001
ORD-14656,2023-11-15,Pantaloons,Casual Wear,Shorts,Chennai,275,280,437,1701
ORD-14657,2023-11-16,Manyavar,Sportswear,Track Suit,Bengaluru,338,305,67,2156
ORD-14658,2023-11-16,W for Woman,Formal Wear,Suit,Ahmedabad,341,301,149,3468
ORD-14659,2023-11-16,Biba,Western Wear,Blazer,Bengaluru,246,288,278,3169
ORD-14660,2023-11-16,W for Woman,Western Wear,Blazer,Chennai,248,191,400,1685
ORD-14661,2023-11-16,Max Fashion,Casual Wear,Hoodie,Pune,303,239,101,1119
ORD-14662,2023-11-16,Pantaloons,Ethnic Wear,Sherwani,Bengaluru,368,414,270,2488
ORD-14663,2023-11-17,Pantaloons,Ethnic Wear,Salwar Kameez,Pune,283,257,405,3675
ORD-14664,2023-11-17,Westside,Ethnic Wear,Sherwani,Kolkata,624,611,150,2536
ORD-14665,2023-11-17,W for Woman,Sportswear,Sports Tee,Ahmedabad,107,115,600,1697
ORD-14666,2023-11-17,Fabindia,Casual Wear,T-Shirt,Hyderabad,357,283,568,1785
ORD-14667,2023-11-17,Manyavar,Ethnic Wear,Sherwani,Bengaluru,606,742,336,3447
ORD-14668,2023-11-17,W for Woman,Formal Wear,Trouser,Ahmedabad,99,77,482,1862
ORD-14669,2023-11-17,Westside,Casual Wear,Joggers,Delhi,174,171,288,477
ORD-14670,2023-11-17,Westside,Formal Wear,Trouser,Ahmedabad,240,230,50,3963
ORD-14671,2023-11-18,Reliance Trends,Sportswear,Running Shorts,Pune,85,89,418,2279
ORD-14672,2023-11-18,Max Fashion,Sportswear,Sports Tee,Bengaluru,124,136,542,1049
ORD-14673,2023-11-18,W for Woman,Casual Wear,Joggers,Mumbai,379,377,278,1172
ORD-14674,2023-11-18,Biba,Casual Wear,Joggers,Pune,376,299,463,1372
ORD-14675,2023-11-18,Pantaloons,Formal Wear,Pencil Skirt,Hyderabad,208,249,331,2889
ORD-14676,2023-11-18,Reliance Trends,Ethnic Wear,Kurta,Bengaluru,471,477,296,1246
ORD-14677,2023-11-18,Westside,Ethnic Wear,Sherwani,Kolkata,509,624,310,3174
ORD-14678,2023-11-18,W for Woman,Sportswear,Yoga Pants,Chennai,365,440,295,2084
ORD-14679,2023-11-18,Westside,Western Wear,Midi Dress,Hyderabad,227,175,242,3255
ORD-14680,2023-11-19,Westside,Formal Wear,Formal Shirt,Ahmedabad,128,103,281,1936
ORD-14681,2023-11-19,Pantaloons,Formal Wear,Trouser,Delhi,335,303,515,2043
ORD-14682,2023-11-19,Myntra,Casual Wear,Joggers,Mumbai,111,84,65,889
ORD-14683,2023-11-19,Manyavar,Western Wear,Denim Jeans,Mumbai,210,253,131,4176
ORD-14684,2023-11-19,Fabindia,Casual Wear,Joggers,Bengaluru,318,360,200,911
ORD-14685,2023-11-19,Raymond,Formal Wear,Suit,Pune,118,119,367,2308
ORD-14686,2023-11-19,W for Woman,Sportswear,Sports Tee,Pune,248,263,503,1196
ORD-14687,2023-11-20,Fabindia,Sportswear,Running Shorts,Bengaluru,391,440,573,2326
